gnerations , DifferentNumberOfGenome , averageFitness , varianceFitness , FirstQuartileFitness , medianFitness , thirdQuartileFitness, averageMatch , variance Match ,FirstQuartileMatch , medianMatch , thirdMatch , alive 
972,40,0.127613,0.000646058,0.109053,0.127572,0.143004,0,0,0,0,0,9
973,39,0.127496,0.000644856,0.108941,0.127441,0.142857,0,0,0,0,0,7
974,45,0.127433,0.000644153,0.10883,0.12731,0.144764,0,0,0,0,0,12
975,41,0.127412,0.000634798,0.108718,0.127179,0.144615,0,0,0,0,0,12
976,47,0.12735,0.000631292,0.108607,0.129098,0.144467,0,0,0,0,0,14
977,41,0.127301,0.000628045,0.108495,0.128966,0.144319,0,0,0,0,0,7
978,42,0.127239,0.000624042,0.108384,0.126789,0.142127,0,0,0,0,0,7
979,41,0.127137,0.000622576,0.108274,0.12666,0.141982,0,0,0,0,0,6
980,45,0.127102,0.000626412,0.108163,0.128571,0.144898,0,0,0,0,0,11
981,46,0.127136,0.000621653,0.110092,0.12844,0.14475,0,0,0,0,0,12
982,43,0.127088,0.000621423,0.10998,0.12831,0.144603,0,0,0,0,0,9
983,41,0.127107,0.00062471,0.110885,0.128179,0.144456,0,0,0,0,0,10
984,43,0.127019,0.000624091,0.107724,0.127033,0.143293,0,0,0,0,0,9
985,45,0.126931,0.000623855,0.11066,0.127919,0.144162,0,0,0,0,0,11
986,43,0.12691,0.000624163,0.107505,0.126775,0.143002,0,0,0,0,0,12
987,46,0.126863,0.00062038,0.110436,0.12766,0.14387,0,0,0,0,0,16
988,34,0.127152,0.000612362,0.110324,0.12753,0.143725,0,0,0,0,0,13
989,37,0.12728,0.000604887,0.110212,0.127401,0.143579,0,0,0,0,0,11
990,38,0.127178,0.000602474,0.110101,0.127273,0.143434,0,0,0,0,0,11
991,42,0.127064,0.000600922,0.10999,0.127144,0.14329,0,0,0,0,0,11
992,45,0.12711,0.000600995,0.110887,0.127016,0.145161,0,0,0,0,0,15
993,41,0.127063,0.000601873,0.109768,0.126888,0.145015,0,0,0,0,0,14
994,42,0.127029,0.000598206,0.11167,0.127767,0.145875,0,0,0,0,0,15
995,41,0.126941,0.000598287,0.110553,0.126633,0.144724,0,0,0,0,0,12
996,41,0.126854,0.000599036,0.110442,0.126506,0.144578,0,0,0,0,0,9
997,41,0.126767,0.000597792,0.111334,0.127382,0.145436,0,0,0,0,0,10
998,42,0.126707,0.000596873,0.11022,0.126253,0.144289,0,0,0,0,0,14
999,42,0.126633,0.000593917,0.111111,0.126126,0.144144,0,0,0,0,0,14
1000,37,0.12668,0.000593071,0.111,0.127,0.144,0,0,0,0,0,13
1001,40,0.126673,0.000592548,0.110889,0.126873,0.143856,0,0,0,0,0,19
1002,38,0.12676,0.000595124,0.110778,0.126747,0.143713,0,0,0,0,0,18
1003,40,0.126753,0.000598519,0.111665,0.12662,0.144566,0,0,0,0,0,18
1004,36,0.126746,0.00059494,0.110558,0.126494,0.144422,0,0,0,0,0,14
1005,40,0.126633,0.000593341,0.111443,0.126368,0.144279,0,0,0,0,0,16
1006,41,0.126614,0.000593333,0.111332,0.126243,0.145129,0,0,0,0,0,16
1007,40,0.126647,0.000597981,0.111221,0.126117,0.143992,0,0,0,0,0,15
1008,36,0.126653,0.000596375,0.111111,0.125992,0.143849,0,0,0,0,0,13
1009,39,0.126554,0.000593796,0.111001,0.125867,0.144698,0,0,0,0,0,15
1010,38,0.126561,0.000587978,0.110891,0.125743,0.144554,0,0,0,0,0,14
1011,35,0.126515,0.000585663,0.110781,0.125618,0.143422,0,0,0,0,0,11
1012,35,0.126548,0.000585395,0.110672,0.125494,0.143281,0,0,0,0,0,14
1013,36,0.126542,0.000581313,0.110563,0.126357,0.144126,0,0,0,0,0,19
1014,40,0.126601,0.00058061,0.110454,0.126233,0.143984,0,0,0,0,0,25
1015,32,0.126647,0.000584605,0.110345,0.126108,0.143842,0,0,0,0,0,19
1016,35,0.126732,0.000590366,0.110236,0.125984,0.143701,0,0,0,0,0,23
1017,36,0.126844,0.000593954,0.110128,0.12586,0.144543,0,0,0,0,0,21
1018,32,0.127151,0.000599304,0.11002,0.125737,0.144401,0,0,0,0,0,22
1019,31,0.127118,0.000601187,0.109912,0.125613,0.14524,0,0,0,0,0,20
1020,33,0.127124,0.000601751,0.109804,0.12549,0.144118,0,0,0,0,0,22
1021,34,0.127339,0.000602342,0.109696,0.125367,0.144956,0,0,0,0,0,17
1022,30,0.127489,0.00059918,0.109589,0.126223,0.146771,0,0,0,0,0,12
1023,30,0.127481,0.000596208,0.109482,0.1261,0.146628,0,0,0,0,0,7
1024,31,0.127396,0.000596524,0.109375,0.125977,0.146484,0,0,0,0,0,8
1025,38,0.127311,0.000595338,0.109268,0.124878,0.14439,0,0,0,0,0,17
1026,38,0.127355,0.000589566,0.110136,0.125731,0.146199,0,0,0,0,0,9
1027,39,0.127335,0.000589158,0.109056,0.124635,0.144109,0,0,0,0,0,12
1028,36,0.127289,0.000590413,0.108949,0.124514,0.143969,0,0,0,0,0,6
1029,35,0.127204,0.000587953,0.109815,0.124393,0.143829,0,0,0,0,0,7
1030,37,0.127146,0.000585979,0.11068,0.125243,0.145631,0,0,0,0,0,4
1031,42,0.127035,0.000584405,0.110572,0.124151,0.14355,0,0,0,0,0,11
1032,43,0.126951,0.000582409,0.110465,0.125,0.145349,0,0,0,0,0,11
1033,39,0.126931,0.000582493,0.110358,0.123911,0.14424,0,0,0,0,0,12
1034,39,0.126899,0.00058372,0.110251,0.124758,0.145068,0,0,0,0,0,5
1035,40,0.126879,0.000581793,0.110145,0.123671,0.143961,0,0,0,0,0,7
1036,47,0.126847,0.000583998,0.110039,0.124517,0.145753,0,0,0,0,0,12
1037,42,0.126802,0.000579953,0.109932,0.124397,0.145612,0,0,0,0,0,5
1038,50,0.126731,0.000577794,0.109827,0.123314,0.143545,0,0,0,0,0,10
1039,41,0.12675,0.000581665,0.109721,0.124158,0.145332,0,0,0,0,0,8
1040,40,0.126679,0.000580377,0.109615,0.123077,0.143269,0,0,0,0,0,9
1041,37,0.126583,0.000576863,0.10951,0.122959,0.143132,0,0,0,0,0,5
1042,38,0.12659,0.000576753,0.110365,0.1238,0.144914,0,0,0,0,0,11
1043,41,0.126469,0.000575648,0.1093,0.122723,0.142857,0,0,0,0,0,8
1044,42,0.12636,0.00057434,0.109195,0.122605,0.14272,0,0,0,0,0,12
1045,33,0.126367,0.000569704,0.109091,0.122488,0.142584,0,0,0,0,0,8
1046,36,0.12631,0.000569445,0.108987,0.123327,0.142447,0,0,0,0,0,11
1047,43,0.126291,0.000570367,0.108883,0.123209,0.142311,0,0,0,0,0,17
1048,41,0.126425,0.000568255,0.109733,0.123092,0.144084,0,0,0,0,0,17
1049,38,0.126406,0.000567405,0.109628,0.123928,0.145853,0,0,0,0,0,17
1050,37,0.126413,0.000563866,0.109524,0.122857,0.14381,0,0,0,0,0,15
1051,41,0.12633,0.000561544,0.10942,0.12274,0.143673,0,0,0,0,0,13
1052,37,0.126274,0.000562175,0.109316,0.122624,0.143536,0,0,0,0,0,6
1053,43,0.126167,0.000560738,0.109212,0.122507,0.1434,0,0,0,0,0,12
1054,39,0.126085,0.000559312,0.109108,0.122391,0.143264,0,0,0,0,0,9
1055,39,0.126016,0.000557397,0.109005,0.122275,0.143128,0,0,0,0,0,9
1056,38,0.12596,0.000555161,0.108902,0.122159,0.142992,0,0,0,0,0,7
1057,38,0.125941,0.000558299,0.108798,0.12299,0.144749,0,0,0,0,0,11
1058,38,0.125898,0.000559508,0.108696,0.121928,0.144612,0,0,0,0,0,10
1059,40,0.125804,0.000558561,0.108593,0.122757,0.14542,0,0,0,0,0,12
1060,39,0.125774,0.000557355,0.108491,0.122642,0.14434,0,0,0,0,0,15
1061,41,0.125743,0.000554764,0.108388,0.122526,0.144204,0,0,0,0,0,15
1062,39,0.125738,0.000553772,0.109228,0.124294,0.145009,0,0,0,0,0,19
1063,37,0.125845,0.000553917,0.108184,0.124177,0.143932,0,0,0,0,0,15
1064,41,0.125764,0.000551795,0.108083,0.12406,0.143797,0,0,0,0,0,15
1065,40,0.125797,0.000550061,0.10892,0.123944,0.143662,0,0,0,0,0,14
1066,38,0.125804,0.000547518,0.108818,0.123827,0.145403,0,0,0,0,0,15
1067,37,0.125811,0.000549754,0.108716,0.123711,0.143393,0,0,0,0,0,14
1068,39,0.125905,0.000551402,0.109551,0.123596,0.145131,0,0,0,0,0,15
1069,40,0.1259,0.000549245,0.109448,0.12348,0.143124,0,0,0,0,0,14
1070,39,0.125944,0.000546769,0.109346,0.123364,0.142991,0,0,0,0,0,13
1071,42,0.125951,0.000545626,0.109244,0.123249,0.144725,0,0,0,0,0,16
1072,42,0.125933,0.000545848,0.110075,0.124067,0.14459,0,0,0,0,0,14
1073,45,0.125915,0.000548087,0.10904,0.12302,0.144455,0,0,0,0,0,15
1074,40,0.125959,0.000545032,0.108939,0.122905,0.14432,0,0,0,0,0,20
1075,36,0.126065,0.000546252,0.109767,0.123721,0.144186,0,0,0,0,0,23
1076,31,0.126109,0.000542695,0.109665,0.123606,0.144052,0,0,0,0,0,20
1077,29,0.126301,0.000540676,0.110492,0.126277,0.144847,0,0,0,0,0,18
1078,28,0.126444,0.000543552,0.11039,0.12616,0.144712,0,0,0,0,0,14
1079,31,0.126512,0.000550525,0.110287,0.126043,0.144578,0,0,0,0,0,12
1080,32,0.126432,0.000548544,0.111111,0.125926,0.144444,0,0,0,0,0,11
1081,33,0.126352,0.000547137,0.110083,0.123034,0.143386,0,0,0,0,0,12
1082,36,0.126309,0.000544537,0.110906,0.122921,0.143253,0,0,0,0,0,16
1083,39,0.126217,0.000543887,0.110803,0.125577,0.144044,0,0,0,0,0,16
1084,38,0.126187,0.000541938,0.110701,0.125461,0.143911,0,0,0,0,0,11
1085,36,0.126218,0.000542177,0.110599,0.126267,0.143779,0,0,0,0,0,12
1086,37,0.126176,0.000540977,0.111418,0.126151,0.143646,0,0,0,0,0,12
1087,36,0.126182,0.000540503,0.110396,0.125115,0.143514,0,0,0,0,0,10
1088,40,0.12614,0.000540992,0.110294,0.125919,0.143382,0,0,0,0,0,12
1089,42,0.12622,0.000539447,0.110193,0.125803,0.143251,0,0,0,0,0,13
1090,43,0.126177,0.00053976,0.110092,0.125688,0.143119,0,0,0,0,0,8
1091,39,0.126135,0.000540979,0.109991,0.125573,0.142988,0,0,0,0,0,7
1092,38,0.126044,0.000541101,0.110806,0.126374,0.143773,0,0,0,0,0,4
1093,42,0.125965,0.000537958,0.110704,0.126258,0.143641,0,0,0,0,0,6
1094,43,0.125911,0.000538355,0.109689,0.125229,0.142596,0,0,0,0,0,8
1095,41,0.125893,0.000533938,0.111416,0.126027,0.143379,0,0,0,0,0,4
1096,45,0.125852,0.000533778,0.109489,0.125,0.142336,0,0,0,0,0,9
1097,43,0.125907,0.0005316,0.109389,0.124886,0.142206,0,0,0,0,0,13
1098,43,0.125938,0.000529761,0.111111,0.125683,0.142987,0,0,0,0,0,11
1099,41,0.125957,0.000526272,0.11101,0.125569,0.142857,0,0,0,0,0,11
1100,39,0.125964,0.000524942,0.110909,0.125455,0.142727,0,0,0,0,0,17
1101,38,0.125958,0.000524207,0.108992,0.124432,0.141689,0,0,0,0,0,16
1102,39,0.126025,0.000533375,0.108893,0.124319,0.141561,0,0,0,0,0,16
1103,36,0.126105,0.000542451,0.108794,0.124207,0.141432,0,0,0,0,0,9
1104,38,0.126039,0.000540934,0.110507,0.125,0.14221,0,0,0,0,0,9
1105,38,0.125973,0.000542626,0.108597,0.123982,0.141176,0,0,0,0,0,6
1106,34,0.125907,0.00054289,0.110307,0.124774,0.142857,0,0,0,0,0,3
1107,33,0.125854,0.000539909,0.111111,0.124661,0.142728,0,0,0,0,0,3
1108,38,0.125788,0.000540208,0.108303,0.123646,0.141697,0,0,0,0,0,9
1109,39,0.125843,0.000536317,0.108206,0.123535,0.141569,0,0,0,0,0,11
1110,37,0.125814,0.000532868,0.110811,0.124324,0.143243,0,0,0,0,0,9
1111,40,0.125785,0.000531468,0.108011,0.124212,0.142214,0,0,0,0,0,12
1112,41,0.125791,0.000530165,0.107914,0.124101,0.142086,0,0,0,0,0,12
1113,40,0.125762,0.000528998,0.107817,0.123989,0.141959,0,0,0,0,0,15
1114,38,0.125805,0.000534768,0.10772,0.123878,0.142729,0,0,0,0,0,14
1115,44,0.125752,0.000534037,0.107623,0.123767,0.142601,0,0,0,0,0,16
1116,42,0.125711,0.000532812,0.107527,0.123656,0.142473,0,0,0,0,0,17
1117,37,0.125718,0.000534133,0.107431,0.123545,0.142346,0,0,0,0,0,15
1118,35,0.125641,0.000532989,0.110018,0.124329,0.142218,0,0,0,0,0,15
1119,36,0.125707,0.000535316,0.107239,0.123324,0.142091,0,0,0,0,0,18
1120,37,0.125738,0.000532172,0.109821,0.124107,0.142857,0,0,0,0,0,21
1121,34,0.125804,0.000529241,0.107939,0.123996,0.141838,0,0,0,0,0,20
1122,36,0.125894,0.000530821,0.109626,0.123886,0.141711,0,0,0,0,0,23
1123,37,0.125889,0.000528707,0.109528,0.124666,0.142476,0,0,0,0,0,27
1124,34,0.126074,0.000525107,0.109431,0.126335,0.142349,0,0,0,0,0,27
1125,30,0.126281,0.000526103,0.109333,0.123556,0.141333,0,0,0,0,0,28
1126,32,0.126536,0.00052742,0.110124,0.12611,0.142096,0,0,0,0,0,26
1127,29,0.126637,0.000528504,0.110027,0.125998,0.14197,0,0,0,0,0,21
1128,28,0.126619,0.000528632,0.109043,0.123227,0.141844,0,0,0,0,0,14
1129,27,0.12659,0.000525173,0.109832,0.123118,0.141718,0,0,0,0,0,15
1130,28,0.126643,0.000527665,0.109735,0.123009,0.142478,0,0,0,0,0,16
1131,29,0.126732,0.000529291,0.109637,0.1229,0.142352,0,0,0,0,0,17
1132,26,0.126855,0.000532304,0.109541,0.122792,0.14311,0,0,0,0,0,14
1133,26,0.126908,0.00053484,0.109444,0.125331,0.142983,0,0,0,0,0,11
1134,28,0.126949,0.000527782,0.109347,0.122575,0.142857,0,0,0,0,0,13
1135,33,0.126954,0.000527944,0.109251,0.12511,0.142731,0,0,0,0,0,12
1136,36,0.126878,0.000529085,0.109155,0.122359,0.142606,0,0,0,0,0,11
1137,42,0.126813,0.000529812,0.109059,0.122252,0.14248,0,0,0,0,0,12
1138,42,0.126819,0.00052815,0.108963,0.125659,0.142355,0,0,0,0,0,11
1139,33,0.126813,0.000529815,0.108867,0.126427,0.14223,0,0,0,0,0,6
1140,35,0.126749,0.00052696,0.108772,0.125439,0.142105,0,0,0,0,0,6
1141,35,0.126649,0.000525012,0.108677,0.125329,0.141981,0,0,0,0,0,6
1142,35,0.126562,0.000523049,0.108581,0.125219,0.141856,0,0,0,0,0,9
1143,39,0.126568,0.000524298,0.108486,0.125109,0.141732,0,0,0,0,0,12
1144,37,0.126573,0.000526146,0.108392,0.125,0.141608,0,0,0,0,0,11
1145,36,0.126486,0.000526171,0.108297,0.124891,0.141485,0,0,0,0,0,13
1146,40,0.126504,0.000528514,0.108202,0.124782,0.141361,0,0,0,0,0,16
1147,40,0.126463,0.000528118,0.10898,0.125545,0.141238,0,0,0,0,0,18
1148,39,0.126481,0.000522972,0.110627,0.125436,0.141986,0,0,0,0,0,21
1149,36,0.126498,0.000524617,0.109661,0.125326,0.140992,0,0,0,0,0,20
1150,33,0.126423,0.00052579,0.109565,0.125217,0.14087,0,0,0,0,0,16
1151,34,0.126429,0.000521605,0.110339,0.125109,0.141616,0,0,0,0,0,14
1152,34,0.126377,0.000519007,0.109375,0.125,0.140625,0,0,0,0,0,17
1153,34,0.126326,0.00051651,0.10928,0.124892,0.140503,0,0,0,0,0,15
1154,37,0.126297,0.000516048,0.109185,0.124783,0.140381,0,0,0,0,0,19
1155,38,0.126234,0.000516072,0.109957,0.124675,0.141126,0,0,0,0,0,20
1156,38,0.126228,0.000516133,0.108997,0.124567,0.140138,0,0,0,0,0,17
1157,34,0.126258,0.000520958,0.109767,0.12446,0.141746,0,0,0,0,0,19
1158,34,0.12631,0.000525062,0.108808,0.124352,0.141623,0,0,0,0,0,21
1159,36,0.126293,0.000527162,0.11044,0.125108,0.143227,0,0,0,0,0,23
1160,35,0.12631,0.000528545,0.108621,0.124138,0.141379,0,0,0,0,0,20
1161,31,0.126374,0.000527085,0.11025,0.124892,0.14298,0,0,0,0,0,17
1162,27,0.126357,0.000526411,0.108434,0.124785,0.141136,0,0,0,0,0,9
1163,31,0.12626,0.00052615,0.10834,0.124678,0.141015,0,0,0,0,0,12
1164,30,0.126197,0.000526103,0.109966,0.12457,0.142612,0,0,0,0,0,9
1165,34,0.126169,0.000524826,0.108155,0.124464,0.140773,0,0,0,0,0,9
1166,34,0.126186,0.000520981,0.108062,0.124357,0.140652,0,0,0,0,0,15
1167,31,0.126158,0.00052023,0.108826,0.12425,0.141388,0,0,0,0,0,9
1168,28,0.126096,0.000520786,0.109589,0.124144,0.142123,0,0,0,0,0,12
1169,32,0.126079,0.00052279,0.109495,0.124038,0.142002,0,0,0,0,0,9
1170,34,0.126074,0.00052136,0.109402,0.123932,0.141026,0,0,0,0,0,16
1171,37,0.126069,0.00052532,0.109308,0.123826,0.141759,0,0,0,0,0,14
1172,42,0.126086,0.000522518,0.109215,0.124573,0.142491,0,0,0,0,0,19
1173,40,0.12607,0.000522042,0.109122,0.123615,0.141517,0,0,0,0,0,10
1174,38,0.126042,0.000520592,0.109029,0.124361,0.141397,0,0,0,0,0,10
1175,34,0.126048,0.00051767,0.108936,0.125106,0.142128,0,0,0,0,0,11
1176,34,0.125986,0.00051813,0.108844,0.12415,0.141156,0,0,0,0,0,6
1177,38,0.125936,0.000516567,0.108751,0.124044,0.141037,0,0,0,0,0,13
1178,37,0.125897,0.000517658,0.108659,0.124788,0.142615,0,0,0,0,0,5
1179,43,0.125824,0.000518191,0.108567,0.123834,0.141645,0,0,0,0,0,11
1180,39,0.125763,0.000517533,0.108475,0.123729,0.142373,0,0,0,0,0,9
1181,40,0.125735,0.000519819,0.108383,0.123624,0.142252,0,0,0,0,0,14
1182,36,0.125809,0.000521677,0.108291,0.123519,0.142132,0,0,0,0,0,10
1183,42,0.125782,0.000523582,0.108199,0.123415,0.142012,0,0,0,0,0,17
1184,40,0.125743,0.000522031,0.108108,0.123311,0.141892,0,0,0,0,0,10
1185,38,0.125738,0.000523791,0.108017,0.124051,0.141772,0,0,0,0,0,8
1186,42,0.125689,0.00052517,0.107926,0.123946,0.141653,0,0,0,0,0,11
1187,41,0.125628,0.000524714,0.107835,0.123842,0.141533,0,0,0,0,0,8
1188,42,0.1256,0.000521513,0.107744,0.123737,0.141414,0,0,0,0,0,11
1189,37,0.125618,0.000519436,0.107653,0.123633,0.141295,0,0,0,0,0,7
1190,40,0.125591,0.000521946,0.107563,0.123529,0.141176,0,0,0,0,0,10
1191,39,0.125586,0.000521049,0.108312,0.124265,0.141058,0,0,0,0,0,8
1192,42,0.125548,0.000523015,0.108221,0.124161,0.14094,0,0,0,0,0,12
1193,40,0.125555,0.00052324,0.108131,0.124057,0.140821,0,0,0,0,0,6
1194,48,0.12555,0.000527281,0.10804,0.123953,0.140704,0,0,0,0,0,15
1195,40,0.125579,0.000526832,0.108787,0.123849,0.143096,0,0,0,0,0,9
1196,36,0.12563,0.000527792,0.108696,0.124582,0.142977,0,0,0,0,0,8
1197,39,0.125603,0.000529375,0.108605,0.124478,0.142857,0,0,0,0,0,9
1198,41,0.125565,0.000531514,0.107679,0.123539,0.140234,0,0,0,0,0,11
1199,45,0.125505,0.000528424,0.108424,0.125104,0.142619,0,0,0,0,0,13
1200,39,0.125556,0.000530451,0.108333,0.125,0.1425,0,0,0,0,0,9
1201,44,0.125507,0.00052966,0.10741,0.123231,0.139883,0,0,0,0,0,13
1202,40,0.125524,0.000536118,0.108153,0.124792,0.142263,0,0,0,0,0,11
1203,42,0.125475,0.00053775,0.107232,0.123857,0.139651,0,0,0,0,0,17
1204,34,0.12557,0.000541379,0.107143,0.123754,0.142027,0,0,0,0,0,10
1205,44,0.125555,0.000542723,0.107054,0.123651,0.141909,0,0,0,0,0,15
1206,44,0.125484,0.000541302,0.106965,0.123549,0.141791,0,0,0,0,0,10
1207,44,0.125435,0.000540454,0.106877,0.123447,0.141674,0,0,0,0,0,12
1208,42,0.125475,0.000541975,0.106788,0.124172,0.141556,0,0,0,0,0,12
1209,40,0.12547,0.000540455,0.1067,0.125724,0.141439,0,0,0,0,0,7
1210,39,0.125399,0.000539969,0.106612,0.12562,0.141322,0,0,0,0,0,9
1211,38,0.125373,0.000535314,0.106524,0.125516,0.141206,0,0,0,0,0,9
1212,37,0.125336,0.00053608,0.106436,0.125413,0.141089,0,0,0,0,0,8
1213,38,0.125265,0.000536007,0.106348,0.125309,0.140973,0,0,0,0,0,7
1214,43,0.125184,0.000536229,0.10626,0.125206,0.140857,0,0,0,0,0,12
1215,38,0.125235,0.000539557,0.106173,0.125103,0.140741,0,0,0,0,0,10
1216,44,0.12523,0.000539184,0.106086,0.125,0.140625,0,0,0,0,0,11
1217,37,0.125215,0.000537512,0.105998,0.124897,0.140509,0,0,0,0,0,4
1218,42,0.125178,0.00053795,0.105911,0.124795,0.141215,0,0,0,0,0,6
1219,47,0.125086,0.000536763,0.105824,0.124692,0.141099,0,0,0,0,0,10
1220,46,0.125071,0.000534338,0.106557,0.12459,0.142623,0,0,0,0,0,5
1221,43,0.125001,0.00053242,0.105651,0.124488,0.140868,0,0,0,0,0,4
1222,46,0.124943,0.000529449,0.105565,0.124386,0.140753,0,0,0,0,0,7
1223,47,0.124906,0.000528774,0.105478,0.124285,0.140638,0,0,0,0,0,7
1224,45,0.124837,0.000527201,0.105392,0.124183,0.140523,0,0,0,0,0,7
1225,46,0.1248,0.000528934,0.105306,0.124082,0.140408,0,0,0,0,0,11
1226,43,0.124753,0.00052949,0.10522,0.12398,0.140294,0,0,0,0,0,14
1227,51,0.124694,0.000528541,0.105949,0.123879,0.140179,0,0,0,0,0,17
1228,39,0.12468,0.000526948,0.105863,0.123779,0.140065,0,0,0,0,0,13
1229,43,0.124752,0.000529349,0.105777,0.123678,0.142392,0,0,0,0,0,15
1230,43,0.124802,0.000526607,0.107317,0.12439,0.142276,0,0,0,0,0,20
1231,37,0.124939,0.00052571,0.10723,0.124289,0.143786,0,0,0,0,0,15
1232,37,0.124968,0.000523055,0.107143,0.124188,0.143669,0,0,0,0,0,16
1233,39,0.125028,0.000518481,0.105434,0.124899,0.14193,0,0,0,0,0,18
1234,35,0.125132,0.000519989,0.105348,0.124797,0.141815,0,0,0,0,0,16
1235,36,0.125096,0.000517788,0.106883,0.124696,0.14332,0,0,0,0,0,14
1236,38,0.125135,0.000517474,0.105178,0.124595,0.141586,0,0,0,0,0,12
1237,39,0.125152,0.000518369,0.105093,0.124495,0.141471,0,0,0,0,0,14
1238,40,0.12517,0.000513978,0.105008,0.124394,0.141357,0,0,0,0,0,14
1239,39,0.125219,0.000512406,0.106538,0.124294,0.141243,0,0,0,0,0,9
1240,42,0.125204,0.000510286,0.109677,0.124194,0.142742,0,0,0,0,0,9
1241,45,0.125125,0.000509974,0.106366,0.124093,0.141015,0,0,0,0,0,15
1242,38,0.125132,0.000509802,0.10628,0.123994,0.140902,0,0,0,0,0,11
1243,38,0.125127,0.000507968,0.106195,0.123894,0.140788,0,0,0,0,0,10
1244,40,0.125027,0.000507152,0.106109,0.123794,0.140675,0,0,0,0,0,13
1245,38,0.124991,0.000507482,0.106024,0.123695,0.140562,0,0,0,0,0,13
1246,40,0.124955,0.000505587,0.105939,0.123596,0.140449,0,0,0,0,0,15
1247,40,0.125025,0.000502448,0.105854,0.123496,0.140337,0,0,0,0,0,15
1248,41,0.125053,0.000499865,0.105769,0.123397,0.140224,0,0,0,0,0,11
1249,44,0.125017,0.000499071,0.105685,0.123299,0.140112,0,0,0,0,0,12
1250,41,0.124939,0.000498234,0.1056,0.1232,0.14,0,0,0,0,0,9
1251,37,0.124892,0.000496781,0.105516,0.123102,0.139888,0,0,0,0,0,8
1252,37,0.124899,0.000501447,0.105431,0.123003,0.139776,0,0,0,0,0,11
1253,37,0.124863,0.000502609,0.105347,0.122905,0.139665,0,0,0,0,0,9
1254,35,0.124806,0.000502437,0.105263,0.122807,0.139553,0,0,0,0,0,6
1255,38,0.124792,0.000495855,0.105179,0.122709,0.139442,0,0,0,0,0,9
1256,40,0.124756,0.000495878,0.105096,0.122611,0.139331,0,0,0,0,0,6
1257,43,0.12471,0.000495307,0.107399,0.122514,0.13922,0,0,0,0,0,6
1258,50,0.124674,0.000492821,0.107313,0.122417,0.13911,0,0,0,0,0,14
1259,46,0.12466,0.000494055,0.107228,0.122319,0.138999,0,0,0,0,0,13
1260,46,0.124709,0.000495412,0.107143,0.122222,0.140476,0,0,0,0,0,15
1261,40,0.12479,0.00049272,0.108644,0.122918,0.140365,0,0,0,0,0,12
1262,40,0.124775,0.000490779,0.107765,0.122029,0.140254,0,0,0,0,0,10
1263,40,0.12474,0.000490135,0.108472,0.122724,0.140143,0,0,0,0,0,9
1264,41,0.124673,0.000487854,0.108386,0.121835,0.140032,0,0,0,0,0,11
1265,39,0.124606,0.000485395,0.1083,0.121739,0.139921,0,0,0,0,0,8
1266,40,0.124529,0.000483891,0.108215,0.121643,0.13981,0,0,0,0,0,13
1267,37,0.124536,0.000484752,0.108129,0.121547,0.1397,0,0,0,0,0,8
1268,39,0.124511,0.00048307,0.108044,0.121451,0.13959,0,0,0,0,0,6
1269,46,0.124413,0.000482309,0.107959,0.121355,0.13948,0,0,0,0,0,11
1270,39,0.12442,0.00048055,0.107874,0.12126,0.13937,0,0,0,0,0,9
1271,43,0.124333,0.000479786,0.107789,0.121164,0.13926,0,0,0,0,0,12
1272,45,0.124245,0.000479682,0.107704,0.121069,0.139151,0,0,0,0,0,10
1273,45,0.124315,0.000482083,0.10762,0.120974,0.139042,0,0,0,0,0,14
1274,35,0.124301,0.000481286,0.10832,0.121664,0.138932,0,0,0,0,0,11
1275,40,0.124308,0.000478558,0.107451,0.120784,0.138824,0,0,0,0,0,11
1276,32,0.124284,0.000480277,0.10815,0.121473,0.138715,0,0,0,0,0,8
1277,38,0.124281,0.00047759,0.108066,0.121378,0.138606,0,0,0,0,0,14
1278,36,0.124298,0.000475748,0.107199,0.120501,0.138498,0,0,0,0,0,11
1279,36,0.124305,0.000474365,0.107115,0.121188,0.138389,0,0,0,0,0,8
1280,39,0.12424,0.000471435,0.107031,0.121094,0.138281,0,0,0,0,0,12
1281,37,0.124299,0.000469165,0.106948,0.120999,0.138173,0,0,0,0,0,9
1282,39,0.124275,0.000470423,0.106864,0.120905,0.138066,0,0,0,0,0,12
1283,34,0.12425,0.000472119,0.106781,0.120811,0.137958,0,0,0,0,0,7
1284,38,0.124154,0.000471383,0.106698,0.120717,0.13785,0,0,0,0,0,12
1285,38,0.12415,0.000474368,0.107393,0.122179,0.137743,0,0,0,0,0,11
1286,40,0.124116,0.000473059,0.106532,0.120529,0.137636,0,0,0,0,0,12
1287,38,0.124154,0.000473474,0.108003,0.121989,0.138306,0,0,0,0,0,9
1288,36,0.124068,0.000472638,0.106366,0.120342,0.137422,0,0,0,0,0,13
1289,39,0.124003,0.000471553,0.106284,0.120248,0.137316,0,0,0,0,0,11
1290,38,0.124031,0.000465982,0.107752,0.121705,0.137984,0,0,0,0,0,6
1291,42,0.123987,0.000465985,0.106119,0.120062,0.137878,0,0,0,0,0,10
1292,38,0.123942,0.000463858,0.106037,0.119969,0.137771,0,0,0,0,0,9
1293,40,0.123929,0.000462974,0.106729,0.119876,0.137664,0,0,0,0,0,15
1294,31,0.123936,0.000463102,0.106646,0.119784,0.137558,0,0,0,0,0,6
1295,35,0.123923,0.000465624,0.106564,0.119691,0.137452,0,0,0,0,0,8
